mul_name,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_new1_sta1_j5_k1,NO,YES,39.0,1839.0,42.0,0.000646,1596.0,7485351.599034,7129907011439026.0,7485351.599034,7129907011439026.0,57.965507,84769909.16593,0.601563,96.0,960000000.0
ReFAM_new1_sta1_j5_k2,NO,YES,91.0,8839.0,98.0,0.001507,7516.0,17465820.404011,3.881838261764136e+16,17465820.404011,3.881838261764136e+16,130.843418,197796454.720503,0.707031,224.0,2240000000.0
ReFAM_new1_sta1_j5_k3,NO,YES,195.0,38103.0,209.75,0.003226,32132.9375,37426758.022544,1.7824767528380202e+17,37426758.022544,1.7824767528380202e+17,275.91303,423849545.829649,0.775391,480.0,4800000000.0
ReFAM_new1_sta1_j5_k4,NO,YES,403.0,145783.0,432.25,0.006647,121351.9375,77348633.270402,7.613156264314255e+17,77348633.270402,7.613156264314255e+17,555.15043,875955728.047942,0.837402,992.0,9920000000.0
ReFAM_new1_sta1_j6_k1,NO,YES,78.0,7356.0,84.0,0.001292,6384.0,14970703.205154,2.8519628045557776e+16,14970703.205154,2.8519628045557776e+16,115.931014,169539818.33186,0.601563,192.0,1920000000.0
ReFAM_new1_sta1_j6_k2,NO,YES,182.0,35356.0,196.0,0.003014,30064.0,34931640.823767,1.552735304693664e+17,34931640.823767,1.552735304693664e+17,261.686836,395592909.441006,0.707031,448.0,4480000000.0
ReFAM_new1_sta1_j6_k3,NO,YES,390.0,141404.0,418.75,0.00644,118152.4375,74853516.071657,7.129907011321539e+17,74853516.071657,7.129907011321539e+17,541.760095,847699091.659299,0.788086,960.0,9600000000.0
ReFAM_new1_sta1_j7_k1,NO,YES,156.0,29424.0,168.0,0.002584,25536.0,29941406.423591,1.140785121814719e+17,29941406.423591,1.140785121814719e+17,231.862028,339079636.663719,0.601563,384.0,3840000000.0
ReFAM_new1_sta1_j7_k2,NO,YES,364.0,132208.0,391.5,0.006021,111431.75,69863281.67162,6.210941218745983e+17,69863281.67162,6.210941218745983e+17,514.493926,791185818.882012,0.722656,896.0,8960000000.0
ReFAM_new1_sta2_j1_k1,YES,YES,4.0,5.0,4.0,6.2e-05,5.0,467834.474759,27851199263597.777,467834.474759,27851199263597.777,4.582576,5298119.322871,0.875,6.0,60000000.0
ReFAM_new1_sta2_j1_k2,YES,YES,8.5,22.75,8.5,0.000131,22.75,1091613.774116,151634307102515.66,1091613.774116,151634307102515.66,9.746794,12362278.420031,0.9375,14.0,140000000.0
ReFAM_new1_sta2_j1_k3,YES,YES,15.25,99.4375,15.25,0.000235,99.4375,2339172.372352,696279981596987.5,2339172.372352,696279981596987.5,18.220867,26490596.614353,0.953125,30.0,300000000.0
ReFAM_new1_sta2_j1_k4,YES,YES,26.5,388.75,26.5,0.000408,388.75,4834289.568978,2973889165849319.0,4834289.568978,2973889165849319.0,33.030289,54747233.002996,0.964844,62.0,620000000.0
ReFAM_new1_sta2_j1_k5,YES,YES,46.75,1448.4375,46.75,0.000719,1448.4375,9824523.963567,1.2282378875380866e+16,9824523.963567,1.2282378875380866e+16,60.282667,111260505.780282,0.973633,126.0,1260000000.0
ReFAM_new1_sta2_j1_k6,NO,YES,71.0,6420.0,80.457031,0.001237,4987.666122,19804992.75521,4.9912443658412936e+16,19804992.75521,4.9912443658412936e+16,107.05606,224287051.334855,0.980225,254.0,2540000000.0
ReFAM_new1_sta2_j1_k7,NO,YES,103.25,26703.4375,141.598633,0.002178,17313.827186,39765930.346114,2.0122491468028586e+17,39765930.346114,2.0122491468028586e+17,193.297698,450340142.444002,0.985168,510.0,5100000000.0
ReFAM_new1_sta2_j1_k8,NO,YES,200.25,106498.9375,275.664307,0.004239,70608.190044,79687805.554036,8.080592225416182e+17,79687805.554036,8.080592225416182e+17,382.882489,902446324.662299,0.988983,1022.0,10220000000.0
ReFAM_new1_sta2_j2_k1,YES,YES,7.0,21.0,7.0,0.000108,21.0,935668.949108,111404797055185.06,935668.949108,111404797055185.06,8.3666,10596238.645741,0.8125,12.0,120000000.0
ReFAM_new1_sta2_j2_k2,YES,YES,13.75,94.9375,13.75,0.000211,94.9375,2183227.547344,606537228413913.5,2183227.547344,606537228413913.5,16.8523,24724556.840063,0.875,28.0,280000000.0
ReFAM_new1_sta2_j2_k3,YES,YES,25.0,381.0,25.0,0.000384,381.0,4678344.74397,2785119926395622.5,4678344.74397,2785119926395622.5,31.717503,52981193.228706,0.90625,60.0,600000000.0
ReFAM_new1_sta2_j2_k4,YES,YES,45.25,1436.4375,45.25,0.000696,1436.4375,9668579.13856,1.189555666338363e+16,9668579.13856,1.189555666338363e+16,59.025418,109494466.005993,0.929688,124.0,1240000000.0
ReFAM_new1_sta2_j2_k5,NO,YES,69.5,6387.75,79.039063,0.001216,4970.826599,19649047.930209,4.912951550136383e+16,19649047.930209,4.912951550136383e+16,105.91506,222521011.560565,0.947266,252.0,2520000000.0
ReFAM_new1_sta2_j2_k6,NO,YES,101.75,26646.9375,140.337891,0.002158,17305.276455,39609985.521124,1.99649774633102e+17,39609985.521124,1.99649774633102e+17,192.353841,448574102.66971,0.960449,508.0,5080000000.0
ReFAM_new1_sta2_j2_k7,NO,YES,198.75,106442.4375,274.486084,0.004221,70601.389699,79531860.729052,8.048996587141772e+17,79531860.729052,8.048996587141772e+17,382.026177,900680284.888004,0.969925,1020.0,10200000000.0
ReFAM_new1_sta2_j3_k1,YES,YES,11.25,85.4375,11.25,0.000173,85.4375,1871337.897593,445619188223091.3,1871337.897593,445619188223091.3,14.56022,21192477.291482,0.71875,24.0,240000000.0
ReFAM_new1_sta2_j3_k2,YES,YES,22.5,361.75,22.5,0.000346,361.75,4366455.094219,2426148913660517.0,4366455.094219,2426148913660517.0,29.46184,49449113.680126,0.796875,56.0,560000000.0
ReFAM_new1_sta2_j3_k3,YES,YES,42.75,1404.4375,42.75,0.000657,1404.4375,9356689.488808,1.1140479705564144e+16,9356689.488808,1.1140479705564144e+16,56.850682,105962386.457412,0.847656,120.0,1200000000.0
ReFAM_new1_sta2_j3_k4,NO,YES,67.0,6323.0,76.703125,0.00118,4928.630615,19337158.280473,4.758222665336444e+16,19337158.280473,4.758222665336444e+16,103.980767,218988932.011985,0.885742,248.0,2480000000.0
ReFAM_new1_sta2_j3_k5,NO,YES,99.25,26509.4375,138.207031,0.002125,17258.816513,39298095.871399,1.9651806200466973e+17,39298095.871399,1.9651806200466973e+17,190.682983,445042023.121129,0.914307,504.0,5040000000.0
ReFAM_new1_sta2_j3_k6,NO,YES,196.25,106253.9375,272.478516,0.00419,70523.458523,79219971.079335,7.985990985247967e+17,79219971.079335,7.985990985247967e+17,380.483902,897148205.339421,0.934952,1016.0,10160000000.0
ReFAM_new1_sta2_j4_k1,YES,YES,18.0,324.0,18.0,0.000277,324.0,3742675.794862,1782476752895374.5,3742675.794862,1782476752895374.5,25.455844,42384954.582965,0.597656,48.0,480000000.0
ReFAM_new1_sta2_j4_k2,YES,YES,38.25,1336.9375,38.25,0.000588,1336.9375,8732910.189451,9704595654616424.0,8732910.189451,9704595654616424.0,52.915026,98898227.360252,0.706055,112.0,1120000000.0
ReFAM_new1_sta2_j4_k3,NO,YES,62.5,6197.75,72.53125,0.001115,4843.217773,18713378.981143,4.456191882209582e+16,18713378.981143,4.456191882209582e+16,100.518655,211924772.914825,0.779541,240.0,2400000000.0
ReFAM_new1_sta2_j4_k4,NO,YES,94.75,26270.4375,134.445313,0.002068,17172.457947,38674316.572096,1.9032890661276058e+17,38674316.572096,1.9032890661276058e+17,187.744507,437977864.023971,0.834656,496.0,4960000000.0
ReFAM_new1_sta2_j4_k5,NO,YES,191.75,105895.9375,268.908203,0.004135,70352.378292,78596191.780043,7.860722480121773e+17,78596191.780043,7.860722480121773e+17,377.708883,890084046.242259,0.875153,1008.0,10080000000.0
ReFAM_new1_sta2_j5_k1,YES,YES,31.5,1199.75,31.5,0.000484,1199.75,7485351.591215,7129907011549713.0,7485351.591215,7129907011549713.0,46.8188,84769909.16593,0.537109,96.0,960000000.0
ReFAM_new1_sta2_j5_k2,NO,YES,55.75,5883.9375,66.0625,0.001016,4627.746094,17465820.382931,3.881838261833974e+16,17465820.382931,3.881838261833974e+16,94.826157,197796454.720503,0.656738,224.0,2240000000.0
ReFAM_new1_sta2_j5_k3,NO,YES,88.0,25680.0,128.515625,0.001976,16907.734131,37426757.973915,1.7824767528760736e+17,37426757.973915,1.7824767528760736e+17,182.822318,423849545.829649,0.742554,480.0,4800000000.0
ReFAM_new1_sta2_j5_k4,NO,YES,185.0,105015.0,263.292969,0.004049,69916.812607,77348633.181885,7.613156264441475e+17,77348633.181885,7.613156264441475e+17,373.148764,875955728.047942,0.807053,992.0,9920000000.0
ReFAM_new1_sta2_j6_k1,NO,YES,44.5,5331.75,55.4375,0.000853,4238.683594,14970703.186357,2.851962804612352e+16,14970703.186357,2.851962804612352e+16,85.510233,169539818.33186,0.499023,192.0,1920000000.0
ReFAM_new1_sta2_j6_k2,NO,YES,76.75,24525.4375,118.578125,0.001824,16355.228271,34931640.777381,1.5527353047273626e+17,34931640.777381,1.5527353047273626e+17,174.401835,395592909.441006,0.626221,448.0,4480000000.0
ReFAM_new1_sta2_j6_k3,NO,YES,173.75,103106.9375,253.816406,0.003903,68873.231918,74853515.985375,7.129907011441303e+17,74853515.985375,7.129907011441303e+17,365.097247,847699091.659299,0.722473,960.0,9600000000.0
ReFAM_new1_sta2_j7_k1,NO,YES,56.5,22439.75,101.1875,0.001556,15393.089844,29941406.382994,1.140785121837404e+17,29941406.382994,1.140785121837404e+17,160.099969,339079636.663719,0.470703,384.0,3840000000.0
ReFAM_new1_sta2_j7_k2,NO,YES,153.5,99381.75,236.960938,0.003644,66793.514099,69863281.591017,6.210941218851963e+17,69863281.591017,6.210941218851963e+17,350.633712,791185818.882012,0.612,896.0,8960000000.0
ReFAM_new1_sta3_j1_k1,YES,YES,4.0,5.0,4.0,6.2e-05,5.0,467834.474759,27851199263597.777,467834.474759,27851199263597.777,4.582576,5298119.322871,0.875,6.0,60000000.0
ReFAM_new1_sta3_j1_k2,YES,YES,8.25,22.9375,8.25,0.000127,22.9375,1091613.774014,151634307102719.72,1091613.774014,151634307102719.72,9.539392,12362278.420031,0.9375,14.0,140000000.0
ReFAM_new1_sta3_j1_k3,YES,YES,15.5,92.75,15.5,0.000238,92.75,2339172.372341,696279981597068.9,2339172.372341,696279981597068.9,18.248288,26490596.614353,0.96875,30.0,300000000.0
ReFAM_new1_sta3_j1_k4,NO,YES,27.75,363.9375,27.859375,0.000428,357.855225,4834289.569068,2973889165848388.0,4834289.569068,2973889165848388.0,33.674916,54747233.002996,0.980469,62.0,620000000.0
ReFAM_new1_sta3_j1_k5,NO,YES,48.625,1380.109375,49.039063,0.000754,1339.670349,9824523.963372,1.2282378875385192e+16,9824523.963372,1.2282378875385192e+16,61.19232,111260505.780282,0.986328,126.0,1260000000.0
ReFAM_new1_sta3_j1_k6,NO,YES,84.0,5219.0,85.728516,0.001318,4925.621609,19804992.754769,4.99124436584394e+16,19804992.754769,4.99124436584394e+16,110.792599,224287051.334855,0.989258,254.0,2540000000.0
ReFAM_new1_sta3_j1_k7,NO,YES,138.5,21050.75,149.904053,0.002305,17761.774974,39765930.3447,2.0122491468035837e+17,39765930.3447,2.0122491468035837e+17,200.581654,450340142.444002,0.991333,510.0,5100000000.0
ReFAM_new1_sta3_j1_k8,NO,YES,225.15625,85776.663086,267.250488,0.00411,65049.176513,79687805.549069,8.08059222542681e+17,79687805.549069,8.08059222542681e+17,369.421169,902446324.662299,0.992996,1022.0,10220000000.0
ReFAM_new1_sta3_j2_k1,YES,YES,6.75,20.4375,6.75,0.000104,20.4375,935668.949007,111404797055308.61,935668.949007,111404797055308.61,8.124038,10596238.645741,0.8125,12.0,120000000.0
ReFAM_new1_sta3_j2_k2,YES,YES,14.0,88.0,14.0,0.000215,88.0,2183227.547333,606537228414010.8,2183227.547333,606537228414010.8,16.8523,24724556.840063,0.90625,28.0,280000000.0
ReFAM_new1_sta3_j2_k3,NO,YES,26.25,354.9375,26.359375,0.000405,349.18335,4678344.74406,2785119926394755.5,4678344.74406,2785119926394755.5,32.310989,52981193.228706,0.949219,60.0,600000000.0
ReFAM_new1_sta3_j2_k4,NO,YES,47.125,1364.234375,47.542969,0.000731,1324.666122,9668579.138365,1.1895556663388804e+16,9668579.138365,1.1895556663388804e+16,59.87487,109494466.005993,0.966797,124.0,1240000000.0
ReFAM_new1_sta3_j2_k5,NO,YES,82.5,5191.75,84.243164,0.001296,4901.089309,19649047.929763,4.9129515501392584e+16,19649047.929763,4.9129515501392584e+16,109.535382,222521011.560565,0.975586,252.0,2520000000.0
ReFAM_new1_sta3_j2_k6,NO,YES,137.0,20995.0,148.453613,0.002283,17725.524704,39609985.519697,1.9964977463317626e+17,39609985.519697,1.9964977463317626e+17,199.409127,448574102.66971,0.980591,508.0,5080000000.0
ReFAM_new1_sta3_j2_k7,NO,YES,223.65625,85677.131836,265.870117,0.004089,65012.330787,79531860.72407,8.048996587151944e+17,79531860.72407,8.048996587151944e+17,368.373791,900680284.888004,0.98439,1020.0,10200000000.0
ReFAM_new1_sta3_j3_k1,YES,YES,11.5,79.75,11.5,0.000177,79.75,1871337.897582,445619188223141.3,1871337.897582,445619188223141.3,14.56022,21192477.291482,0.742188,24.0,240000000.0
ReFAM_new1_sta3_j3_k2,NO,YES,23.75,337.9375,23.875,0.000367,331.984375,4366455.094312,2426148913659646.0,4366455.094312,2426148913659646.0,30.033315,49449113.680126,0.849609,56.0,560000000.0
ReFAM_new1_sta3_j3_k3,NO,YES,44.625,1330.609375,45.0625,0.000693,1291.371094,9356689.488617,1.114047970556932e+16,9356689.488617,1.114047970556932e+16,57.636794,105962386.457412,0.902832,120.0,1200000000.0
ReFAM_new1_sta3_j3_k4,NO,YES,80.0,5130.0,81.779297,0.001258,4842.146603,19337158.280018,4.758222665338705e+16,19337158.280018,4.758222665338705e+16,107.377838,218988932.011985,0.928833,248.0,2480000000.0
ReFAM_new1_sta3_j3_k5,NO,YES,134.5,20877.75,146.060059,0.002246,17634.459284,39298095.869957,1.9651806200469328e+17,39298095.869957,1.9651806200469328e+17,197.403141,445042023.121129,0.945099,504.0,5040000000.0
ReFAM_new1_sta3_j3_k6,NO,YES,221.15625,85446.913086,263.57666,0.004053,64884.344221,79219971.074337,7.98599098525947e+17,79219971.074337,7.98599098525947e+17,366.547405,897148205.339421,0.956787,1016.0,10160000000.0
ReFAM_new1_sta3_j4_k1,NO,YES,19.5,307.75,19.625,0.000302,302.859375,3742675.795056,1782476752893521.8,3742675.795056,1782476752893521.8,26.229754,42384954.582965,0.667969,48.0,480000000.0
ReFAM_new1_sta3_j4_k2,NO,YES,40.375,1273.859375,40.84375,0.000628,1235.788086,8732910.189366,9704595654620150.0,8732910.189366,9704595654620150.0,53.888774,98898227.360252,0.780762,112.0,1120000000.0
ReFAM_new1_sta3_j4_k3,NO,YES,75.75,5011.9375,77.585938,0.001193,4730.422302,18713378.98077,4.4561918822113544e+16,18713378.98077,4.4561918822113544e+16,103.682207,211924772.914825,0.842407,240.0,2400000000.0
ReFAM_new1_sta3_j4_k4,NO,YES,130.25,20640.9375,141.980469,0.002183,17447.546494,38674316.57072,1.903289066128608e+17,38674316.57072,1.903289066128608e+17,193.922665,437977864.023971,0.879333,496.0,4960000000.0
ReFAM_new1_sta3_j4_k5,NO,YES,216.90625,84983.678711,259.674805,0.003993,64600.995811,78596191.775109,7.860722480130477e+17,78596191.775109,7.860722480130477e+17,363.362078,890084046.242259,0.905914,1008.0,10080000000.0
ReFAM_new1_sta3_j5_k1,NO,YES,33.125,1156.734375,33.59375,0.000517,1125.459961,7485351.59104,7129907011554573.0,7485351.59104,7129907011554573.0,47.47631,84769909.16593,0.596191,96.0,960000000.0
ReFAM_new1_sta3_j5_k2,NO,YES,68.5,4805.75,70.414063,0.001083,4539.859802,17465820.382452,3.881838261836045e+16,17465820.382452,3.881838261836045e+16,97.457683,197796454.720503,0.71228,224.0,2240000000.0
ReFAM_new1_sta3_j5_k3,NO,YES,123.0,20221.0,135.011719,0.002076,17121.8358,37426757.972415,1.782476752877269e+17,37426757.972415,1.782476752877269e+17,188.015957,423849545.829649,0.782593,480.0,4800000000.0
ReFAM_new1_sta3_j5_k4,NO,YES,209.65625,84096.256836,252.994141,0.003891,64045.964809,77348633.176821,7.613156264452045e+17,77348633.176821,7.613156264452045e+17,357.843541,875955728.047942,0.831375,992.0,9920000000.0
ReFAM_new1_sta3_j6_k1,NO,YES,56.25,4355.9375,58.109375,0.000894,4143.300537,14970703.18573,2.8519628046145776e+16,14970703.18573,2.8519628046145776e+16,86.717934,169539818.33186,0.531982,192.0,1920000000.0
ReFAM_new1_sta3_j6_k2,NO,YES,110.75,19346.4375,122.953125,0.001891,16494.529053,34931640.775714,1.5527353047288298e+17,34931640.775714,1.5527353047288298e+17,177.797638,395592909.441006,0.651123,448.0,4480000000.0
ReFAM_new1_sta3_j6_k3,NO,YES,197.40625,82402.772461,241.419922,0.003713,63088.421322,74853515.980136,7.129907011451676e+17,74853515.980136,7.129907011451676e+17,348.384845,847699091.659299,0.731277,960.0,9600000000.0
ReFAM_new1_sta3_j7_k1,NO,YES,89.875,17534.484375,102.234375,0.001572,15160.132568,29941406.381452,1.1407851218382053e+17,29941406.381452,1.1407851218382053e+17,160.037496,339079636.663719,0.480286,384.0,3840000000.0
ReFAM_new1_sta3_j7_k2,NO,YES,176.53125,78740.717773,221.230469,0.003402,60961.079697,69863281.585906,6.210941218861213e+17,69863281.585906,6.210941218861213e+17,331.517722,791185818.882012,0.604446,896.0,8960000000.0
ReFAM_new1_sta4_j1_k1,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k3,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k4,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k5,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k6,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k7,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j1_k8,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k1,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k3,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k4,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k5,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k6,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j2_k7,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k1,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k3,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k4,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k5,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j3_k6,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new1_sta4_j4_k1,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
